,title,rating,reviews,type,address,operating_hours,phone,website,user_review
215,Construtora B4,4.7,17.0,Building firm,"R. Afonso Pena, 1523 - sala 5 - Centro, Cascavel - PR, 85812-100","{'friday': '8AM–12PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–12PM', 'tuesday': '8AM–12PM', 'wednesday': '8AM–12PM', 'thursday': '8AM–12PM'}",(45) 3035-2060,http://construtorab4.com.br/,
216,Nazale Incorporadora e Construtora,3.9,16.0,Home builder,"Av. Central, 1880 - Sala 19 - Zona Nova, Capão da Canoa - RS, 95555-000","{'friday': '8AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",(51) 3625-1600,http://www.nazale.com.br/,
217,Casa Ideal,5.0,6.0,Construction company,"R. Holanda, 290 - Bacacheri, Curitiba - PR, 82510-190","{'friday': '8:30AM–5PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8:30AM–5PM', 'tuesday': '8:30AM–5PM', 'wednesday': '8:30AM–5PM', 'thursday': '8:30AM–5PM'}",(41) 3013-0004,http://www.casaideal.com.br/,
218,Celebra Incorporadora & Construtora,5.0,5.0,Home builder,"Alameda Santos, 200 - Cerqueira César, São Paulo - SP, 01418-000","{'friday': '8:30AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8:30AM–6PM', 'tuesday': '8:30AM–6PM', 'wednesday': '8:30AM–6PM', 'thursday': '8:30AM–6PM'}",(11) 95455-7913,http://www.celebrainc.com.br/,
219,Dalla Nora Arquitetura & Construção,5.0,5.0,Construction company,"R. do Comércio, 941 - Centro, Frederico Westphalen - RS, 98400-000","{'friday': '8AM–6PM', 'saturday': '8AM–12PM', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",(55) 3744-4160,,
220,HD Construtora,5.0,5.0,Corporate office,"R. Saldanha Marinho, 30 - Centro, Porto Seguro - BA, 45810-000, Brazil","{'friday': '9AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '9AM–6PM', 'tuesday': '9AM–6PM', 'wednesday': '9AM–6PM', 'thursday': '9AM–6PM'}",+55 73 99957-4147,http://hdconstrutora.com.br/,
221,Construtora Casa Mais,2.1,33.0,Home builder,"R. Espírito Santo, 789 - Centro, Belo Horizonte - MG, 30160-030, Brazil","{'friday': '8AM–7PM', 'saturday': '8AM–4PM', 'sunday': 'Closed', 'monday': '8AM–7PM', 'tuesday': '8AM–7PM', 'wednesday': '8AM–7PM', 'thursday': '8AM–7PM'}",+55 31 3348-1111,,
222,"Garcia, Garcia SA",4.7,65.0,Construction company,"R. Comendador António Maria Lopes 15, 4780-371 Santo Tirso, Portugal","{'friday': '7AM–7PM', 'saturday': '7AM–1PM', 'sunday': 'Closed', 'monday': '7AM–7PM', 'tuesday': '7AM–7PM', 'wednesday': '7AM–7PM', 'thursday': '7AM–7PM'}",+351 253 560 230,https://www.garcia.pt/,
223,Del Construtora,3.0,2.0,Construction company,"R. Clarimundo José Cardoso, 250 - Jardim America II, Uberlândia - MG, 38401-800, Brazil","{'friday': '8AM–6PM', 'saturday': '8AM–12PM', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",+55 34 99976-4978,https://delconstrutora.com.br/,
224,A . L Construtora,5.0,2.0,Custom home builder,"R. Johen Carneiro, 1334 - Lídice, Uberlândia - MG, 38400-072, Brazil","{'friday': '8–11:30AM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8–11:30AM', 'tuesday': '8–11:30AM', 'wednesday': '8–11:30AM', 'thursday': '8–11:30AM'}",+55 34 3231-7770,http://alconstrutora.net/,
225,CA3 Construtora,3.3,9.0,Construction company,"Rua Barão de Souza Leão, 425 Empresarial Pontes Corporate Center, Boa Viagem, Recife - PE, 51030-300, Brazil",,+55 81 3251-4210,http://www.ca3construtora.com.br/,
226,SCOPO Engenharia,3.3,3.0,Construction company,"R. Miguel Antônio Chaud - Lot. Santa Terezinha, Catalão - GO, 75709-520, Brazil","{'friday': '8AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",+55 64 99603-5525,https://business.google.com/website/4d-engenharia,
227,Ritt Empreendimentos,4.9,18.0,Building firm,"R. Dr. Lauro Dornelles, 129 - Centro, Alegrete - RS, 97542-570, Brazil","{'friday': '8AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",+55 55 3421-1104,http://rittempreendimentos.com.br/,
228,Eleve Construtora,,,Construction company,"SOF Q 5 Lote 02 - Sof Sul, Brasília - DF, 71215-220, Brazil","{'friday': '7AM–5PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '7AM–5PM', 'tuesday': '7AM–5PM', 'wednesday': '7AM–5PM', 'thursday': '7AM–5PM'}",+55 61 3028-2200,,
229,Prix Construtora,3.4,31.0,Building firm,"Rua dos Inconfidentes, 911 - 10o andar - Funcionários, Belo Horizonte - MG, 30140-120, Brazil","{'friday': '8AM–6:30PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–6:30PM', 'tuesday': '8AM–6:30PM', 'wednesday': '8AM–6:30PM', 'thursday': '8AM–6:30PM'}",+55 31 3010-7000,http://www.prixconstrutora.com.br/,
230,Ideally Construtora,5.0,5.0,Building firm,"Ed. Guiseppe Mai, Av. Beira Mar, 1842 - Loja 01 - Praia do Morro, Guarapari - ES, 29216-010, Brazil","{'friday': '7:30–11AM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '7:30–11AM', 'tuesday': '7:30–11AM', 'wednesday': '7:30–11AM', 'thursday': '7:30–11AM'}",+55 27 3361-2550,http://www.ideallyconstrutora.com.br/,
231,Ricci Construtora E Incorporadora Ltda,5.0,4.0,Construction company,"R. Mal. Hermes, 140 - Jardim, Santo André - SP, 09020-240, Brazil","{'friday': '8AM–6PM', 'saturday': '8AM–6PM', 'sunday': '8AM–6PM', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",+55 11 98157-0852,http://www.ricciconstrutora.com.br/,
232,C&C Construtora,,,Construction company,"Setor Comercial Sul quadra 5 galeria novo ouvidor, sobreloja 112, Brasília - DF, 70305-918, Brazil",,+55 61 3322-0628,,
233,Casas RIO | Casas pré-fabricadas,3.9,9.0,Prefabricated house companies,"Av. Alfredo Balthazar da Silveira, 580 lj243C, Recreio dos Bandeirantes, Rio de Janeiro - RJ, 22790-710, Brazil","{'friday': '9AM–5PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '9AM–5PM', 'tuesday': '9AM–5PM', 'wednesday': '9AM–5PM', 'thursday': '9AM–5PM'}",+55 21 3795-8603,,
234,WE CONSTRUTORA,3.0,4.0,Construction company,"R. Palmeiras, 365 - Horto, Ipatinga - MG, 35160-311, Brazil","{'friday': '8AM–5PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–5PM', 'tuesday': '8AM–5PM', 'wednesday': '8AM–5PM', 'thursday': '8AM–5PM'}",+55 31 99264-1234,http://www.construtorawe.com/,
235,Flor de Lis Participações,4.2,6.0,Construction company,"Rua 24 de Maio, 150 - Centro, Pinhais - PR, 83323-060, Brazil",,+55 41 3254-1515,http://www.construtoraflordelis.com.br/,
236,Eben Empreendimentos,4.6,14.0,Building firm,"Av. Cauaxi, 293 - Alphaville Industrial, Barueri - SP, 06454-020, Brazil","{'friday': '7AM–4PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '9AM–6PM', 'tuesday': '9AM–6PM', 'wednesday': '9AM–6PM', 'thursday': '9AM–6PM'}",+55 11 4193-4709,http://www.eben.com.br/,
237,Via Delta Construtora,,,Construction company,"SIA Sul – Quadra 4C N.51 Ed. SIA Center II, Sala 104, Brasília - DF, 71200-045, Brazil",,+55 61 3339-7622,https://www.viadelta.com.br/,
238,Sales Construtora e Incorporadora,4.8,4.0,Construction company,"Av. Dr. Roberto de Almeida Vinhas, 2579 - Sala 01 - Guilhermina, Praia Grande - SP, 11702-360, Brazil","{'friday': '8AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",+55 13 99678-1677,https://salesconstrutora.com.br/,
239,Construtora Attuare,,,Construction company,"SCIA QUADRA 15 CONJUNTO 10 No 14 SALA 2, MEZANINO PARTE A Zona Industrial, Guará, Brasília - DF, 71250-050, Brazil",,+55 5566778899,https://construtoraattuare.com.br/,
240,Construtora CPD,3.5,6.0,Construction company,"R. Eugênio de Medeiros, 639 - Vila Beatriz, São Paulo - SP, 05425-001, Brazil","{'friday': '8:30AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8:30AM–6PM', 'tuesday': '8:30AM–6PM', 'wednesday': '8:30AM–6PM', 'thursday': '8:30AM–6PM'}",+55 11 2928-5600,http://www.construtoracpd.com.br/,
241,RS Construtora,4.8,4.0,Construction company,"R. Celso Calmon, 300 - Praia do Canto, Vitória - ES, 29055-590, Brazil",,+55 27 98121-9481,https://rsconstrutora.com.br/,
242,Pura construtora e incorporadora,5.0,2.0,Construction company,"R. Maranhão, 2704 - Balneario Salto Grande, Americana - SP, 13476-735, Brazil","{'friday': '8AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",+55 19 3467-3455,,
243,RIVALE CONSTRUTORA (RC),4.4,7.0,Building firm,"Galeria Vargas, Rua XV de Novembro, 64 - Sala 11 - Centro, Itajaí - SC, 88330-000, Brazil","{'friday': '8AM–5PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–5:30PM', 'tuesday': '8AM–5:30PM', 'wednesday': '8AM–5:30PM', 'thursday': '8AM–5:30PM'}",+55 47 99695-9040,http://www.rivaleconstrutora.com.br/,
244,Construtora Estrutural,5.0,2.0,Construction company,"R. Francisco Otaviano, 60 - Jardim Chapadão, Campinas - SP, 13070-056, Brazil",,+55 19 3243-5393,http://www.grupoestrutural.com.br/,
245,Habiter Incorporadora e construtora,3.7,3.0,Construction company,"Parque Campolim, Sorocaba - SP, 18047-620, Brazil",,+55 15 3329-9381,http://www.habiter.com.br/,
246,Elevi Empreendimentos Imobiliários - Construtora,4.4,13.0,Building firm,"R. Uruguai, 988 - Centro, Passo Fundo - RS, 99050-030, Brazil","{'friday': '8AM–12PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–12PM', 'tuesday': '8AM–12PM', 'wednesday': '8AM–12PM', 'thursday': '8AM–12PM'}",+55 54 3312-9906,http://www.elevi.com.br/,
247,Construtora Impianti Ltda,5.0,3.0,Construction company,"R. Sd. Reginaldo, 1437 - Centro, Sertãozinho - SP, 14160-770, Brazil","{'friday': '7:30AM–6:30PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '7:30AM–6:30PM', 'tuesday': '7:30AM–6:30PM', 'wednesday': '7:30AM–6:30PM', 'thursday': '7:30AM–6:30PM'}",+55 16 3041-2570,,
248,Construtora de Obras do Brasil Eireli,5.0,3.0,Earth works company,"R. Marcelino Corradi, 138 - Centro, Itaúna - MG, 35680-039, Brazil","{'friday': '7AM–5PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '7AM–5PM', 'tuesday': '7AM–5PM', 'wednesday': '7AM–5PM', 'thursday': '7AM–5PM'}",+55 37 3402-7651,https://cdobrasil.com.br/,
249,Esdras Construtora,5.0,2.0,Custom home builder,"R. Cel. João Cursino, 245 - Vila Adyana, São José dos Campos - SP, 12243-680, Brazil","{'friday': '8AM–5PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",+55 12 3923-5209,http://www.esdrasconstrutora.com.br/,
250,Infinity Residence Camboriú - Fanns Construtora e Incorporadora,4.3,26.0,Townhouse complex,"R. Santo Alexandre, 23 - São Francisco de Assis, Camboriú - SC, 88340-000, Brazil","{'friday': 'Open 24 hours', 'saturday': 'Open 24 hours', 'sunday': 'Open 24 hours', 'monday': 'Open 24 hours', 'tuesday': 'Open 24 hours', 'wednesday': 'Open 24 hours', 'thursday': 'Open 24 hours'}",+55 47 99115-1381,https://fanns.com.br/empreendimento/infinity-residence/,
251,Caucaso Construtora,5.0,3.0,Construction company,"Av. Paulista, 575 - Bela Vista, São Paulo - SP, 01311-000, Brazil","{'friday': '9AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '9AM–6PM', 'tuesday': '9AM–6PM', 'wednesday': '9AM–6PM', 'thursday': '9AM–6PM'}",+55 11 2129-2200,http://www.caucaso.com.br/,
252,RIFORMATO,3.5,98.0,Corporate office,"Rua Almirante Giachetta, 118 B - Vila Carrao, São Paulo - SP, 03427-080, Brazil","{'friday': '8AM–5PM', 'saturday': '9AM–12PM', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",+55 11 5555-0829,http://www.riformato.com.br/,
253,Terus Construtora,4.5,2.0,Construction company,"Av. Cap. Índio Bandeira, 1400 - sl 601 - Centro, Campo Mourão - PR, 87300-005, Brazil","{'friday': '8:30–11:30AM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8:30–11:30AM', 'tuesday': '8:30–11:30AM', 'wednesday': '8:30–11:30AM', 'thursday': '8:30–11:30AM'}",+55 44 3016-4280,,
254,Residence Construtora,5.0,2.0,Construction company,"R. Pres. Kenedy, 156 - Nossa Senhora Aparecida, São Sebastião do Oeste - MG, 35567-000, Brazil","{'friday': '7AM–5PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '7AM–5PM', 'tuesday': '7AM–5PM', 'wednesday': '7AM–5PM', 'thursday': '7AM–5PM'}",+55 37 99908-0125,https://www.residenceincorp.com/,
255,Convive Construtora,5.0,3.0,Construction company,"R. Maciel Pinheiro, 312 - Centro, Campina Grande - PB, 58400-100, Brazil","{'friday': '8AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",+55 83 3341-4600,,
256,Emergencial Construtora,2.3,3.0,Construction company,"R. das Camélias, 326 - sala 21 - Zona 05, Maringá - PR, 87060-020, Brazil","{'friday': '8AM–6PM', 'saturday': 'Open 24 hours', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",+55 44 4141-5688,,
257,Place Construtora e Incorporadora,4.5,2.0,Construction company,"R. Zanzibar - Casa Verde, São Paulo - SP, 02512-010, Brazil","{'friday': '8AM–5PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",+55 11 3965-7000,http://placeconstruincorp.com.br/,
258,Construtora G&F,4.5,2.0,Bricklayer,"avenida sargento Hermínio sampaio números 3100, sala 1220 - Pres. Kennedy, Fortaleza - CE, 60355-512, Brazil","{'friday': 'Open 24 hours', 'saturday': 'Open 24 hours', 'sunday': 'Closed', 'monday': 'Open 24 hours', 'tuesday': 'Open 24 hours', 'wednesday': 'Open 24 hours', 'thursday': 'Open 24 hours'}",+55 85 99244-5615,,
259,Athens Building Materials and Construction,4.3,374.0,Building materials store,"Av. Pref. Erasto Gaertner, 1611 - Bacacheri, Curitiba - PR, 82515-000, Brazil","{'friday': '8AM–6PM', 'saturday': '8AM–12PM', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",+55 41 3256-6262,http://www.atenasmateriais.com.br/,
260,Construtora Attuare,,,Construction company,"SCIA QUADRA 15 CONJUNTO 10 No 14 SALA 2, MEZANINO PARTE A Zona Industrial, Guará, Brasília - DF, 71250-050, Brazil",,+55 5566778899,https://construtoraattuare.com.br/,
261,Construtora União - Le Vert,5.0,5.0,Apartment building,"Farolândia, Aracaju - SE, 49030-060, Brazil",,,,
262,Jorge Pontes Construções,4.5,2.0,Construction company,"167/Sobreloja, Av. Alberto Braune - Centro, Nova Friburgo - RJ, 28613-001, Brazil","{'friday': '8am–5pm', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8am–5pm', 'tuesday': '8am–5pm', 'wednesday': '8am–5pm', 'thursday': '8am–5pm'}",+55 22 2522-7961,,
263,Promaster Engenharia,5.0,4.0,Construction company,"Av. Jabaquara, 2940 - Planalto Paulista, São Paulo - SP, 04046-500, Brazil","{'friday': '8:30am–6pm', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8:30am–6pm', 'tuesday': '8:30am–6pm', 'wednesday': '8:30am–6pm', 'thursday': '8:30am–6pm'}",+55 11 2276-8977,http://promastereng.com.br/,
264,Planen Construções e Incorporações,3.5,4.0,Construction company,"Av. Pedro Adams Filho, 5604 - 407 - Centro, Novo Hamburgo - RS, 93510-132, Brazil","{'friday': '7:30am–5:30pm', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '7:30am–5:30pm', 'tuesday': '7:30am–5:30pm', 'wednesday': '7:30am–5:30pm', 'thursday': '7:30am–5:30pm'}",+55 51 3595-3702,http://planenrs.com.br/home/,
265,Le Prime Empreendimentos,4.8,4.0,Construction company,"Av. Almirante Fonseca Neves, 454 Sala 01 Balneário Perequê, Porto Belo - SC, 88210-000, Brazil",,+55 47 3240-0949,http://www.leprimee.com.br/,
266,Construtora Projets,3.0,2.0,Construction company,"R. Heini Behling, 64 - Vila Nova, Jaraguá do Sul - SC, 89259-014, Brazil",,,http://construtoraprojets.com.br/,
267,Imobiliária São Sebastião,3.7,30.0,Real estate agent,"Av. C-1, 222 - Jardim América, Goiânia - GO, 74355-240, Brazil",,+55 62 3251-0077,http://www.dmeloconstrutora.com.br/empreendimentos/,
268,Nazionale Incorporadora Construtora Ltda,4.0,2.0,Construction company,"R. Rio Pardo, 100 - sala 201 - Tamandaré, Esteio - RS, 93260-480, Brazil","{'friday': '7:30am–5:30pm', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '7:30am–5:30pm', 'tuesday': '7:30am–5:30pm', 'wednesday': '7:30am–5:30pm', 'thursday': '7:30am–5:30pm'}",+55 51 3473-2000,,
269,A Zero Engenharia,5.0,2.0,Construction company,"R. Vinte e Cinco de Janeiro, 48 - Centro, Quatro Barras - PR, 83420-000, Brazil","{'friday': '9am–5pm', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '9am–5pm', 'tuesday': '9am–5pm', 'wednesday': '9am–5pm', 'thursday': '9am–5pm'}",+55 41 3104-8050,http://www.azero.eng.br/,
270,Enter Construtora,5.0,1.0,Construction company,"Av. Sebastião de Brito, 100 - sala 501 - Dona Clara, Belo Horizonte - MG, 31260-000, Brazil",,+55 31 3889-1643,https://enterconstrutora.com.br/,
271,GamaPro Construtora e Incorporadora,4.8,4.0,Building firm,"Av das Nações Unidas, 14401 Bloco Tarumã, Conjunto 603, São Paulo - SP, 04794-000, Brazil","{'friday': '8am–6pm', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8am–6pm', 'tuesday': '8am–6pm', 'wednesday': '8am–6pm', 'thursday': '8am–6pm'}",+55 11 3804-9515,http://www.gamapro.com.br/,
272,Una Construtora,,,Construction company,"r ? Rua Pedro Alvares Cabral, Esq Com Dom Pedro Ii - s/n, Rio Verde - GO, 75904-834, Brazil",,+55 64 3623-5291,,
273,Construtora Porto Santos,5.0,2.0,Real estate agency,"R. Marquês de Valença, 666 - Boa Viagem, Recife - PE, 51021-500, Brazil",,+55 81 3094-3089,http://www.cportosantos.com.br/,
274,Ipsum Construtora,1.0,1.0,Construction company,"R. Floriano Peixoto, 330 - Jardim America, Dourados - MS, 79824-090, Brazil","{'friday': '7:30am–5pm', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '7:30am–5pm', 'tuesday': '7:30am–5pm', 'wednesday': '7:30am–5pm', 'thursday': '7:30am–5pm'}",+55 67 3032-3265,http://www.ipsumconstrutora.com.br/,
275,UNA CONSTRUTORA,,,Construction company,"Av. Universitária, 219 - Jardim Pres., Rio Verde - GO, 75908-435, Brazil",,+55 64 99909-8840,http://www.unaconstrutorarv.com.br/contato,
276,construtorafuturo,5.0,1.0,Construction company,"Av. Paraná, 470 - Zona 7, Maringá - PR, 87013-070, Brazil","{'friday': '8am–6pm', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8am–6pm', 'tuesday': '8am–6pm', 'wednesday': '8am–6pm', 'thursday': '8am–6pm'}",+55 44 99159-0774,http://construtorafuturo.com/,
277,Rottas Construtora,5.0,4.0,Real estate agency,"Rua Emiliano Perneta, 174 - Centro, Curitiba - PR, 80010-050, Brazil",,+55 41 3020-7700,,
278,Construtora Residir,5.0,1.0,Construction company,"R. Dr. Teixeira Soares, 987 - Engenho de Serra, Formiga - MG, 35576-178, Brazil","{'friday': '8am–5:30pm', 'saturday': '8am–12pm', 'sunday': 'Closed', 'monday': '8am–5:30pm', 'tuesday': '8am–5:30pm', 'wednesday': '8am–5:30pm', 'thursday': '8am–5:30pm'}",+55 37 99998-7788,https://www.construtoraresidir.com.br/,
279,Voraus Construtora,3.0,1.0,Construction company,"Av. Brasil, 600 - 1.008 - Boqueirão, Praia Grande - SP, 11713-030, Brazil",,+55 13 3471-5059,http://vorausconstrutora.com.br/,
280,A R T Construtora,5.0,1.0,Construction company,"R. Silva Jardim, 187 - Centro, São Bernardo do Campo - SP, 09715-090, Brazil","{'friday': '8:30AM–5:30PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8:30AM–5:30PM', 'tuesday': '8:30AM–5:30PM', 'wednesday': '8:30AM–5:30PM', 'thursday': '8:30AM–5:30PM'}",+55 11 4121-5522,http://www.artconstrutora.com.br/,
281,Ipsum Construtora,1.0,1.0,Construction company,"R. Floriano Peixoto, 330 - Jardim America, Dourados - MS, 79824-090, Brazil","{'friday': '7:30AM–5PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '7:30AM–5PM', 'tuesday': '7:30AM–5PM', 'wednesday': '7:30AM–5PM', 'thursday': '7:30AM–5PM'}",+55 67 3032-3265,http://www.ipsumconstrutora.com.br/,
282,construtorafuturo,5.0,1.0,Construction company,"Av. Paraná, 470 - Zona 7, Maringá - PR, 87013-070, Brazil","{'friday': '8AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",+55 44 99159-0774,http://construtorafuturo.com/,
283,Construtora Residir,5.0,1.0,Construction company,"R. Dr. Teixeira Soares, 987 - Engenho de Serra, Formiga - MG, 35576-178, Brazil","{'friday': '8AM–5:30PM', 'saturday': '8AM–12PM', 'sunday': 'Closed', 'monday': '8AM–5:30PM', 'tuesday': '8AM–5:30PM', 'wednesday': '8AM–5:30PM', 'thursday': '8AM–5:30PM'}",+55 37 99998-7788,https://www.construtoraresidir.com.br/,
284,DDA Construtora,5.0,1.0,Construction company,"Av. Casa Verde, nº 1.800 - Casa Verde, São Paulo - SP, 02519-200, Brazil",,+55 11 2506-5646,http://ddaconstrutora.com.br/contact-us.php,
285,Bliv Construtora,,,Civil engineering company,"Av. Circular, 1192 - St. Marista, Goiânia - GO, 74823-020, Brazil","{'friday': '8AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",+55 62 3645-9600,http://blivconstrutora.com.br/,
286,Construtora Paulo Mauro,5.0,1.0,Construction company,"R. Iperoig, 212 - Perdizes, São Paulo - SP, 05016-000, Brazil",,+55 11 3673-1057,https://www.paulomauro.com.br/,
287,Voraus Construtora,3.0,1.0,Construction company,"Av. Brasil, 600 - 1.008 - Boqueirão, Praia Grande - SP, 11713-030, Brazil",,+55 13 3471-5059,http://vorausconstrutora.com.br/,
288,Construtora G & F,2.0,1.0,Construction company,"Av. Pres Juscelino Kubitschek, 4949 - Passaré, Fortaleza - CE, 60861-630, Brazil",,+55 85 3291-4848,,
289,Construtora Nationale,4.0,1.0,Construction company,"R. Dr. Higino, 128 - Centro, Pará de Minas - MG, 35660-026, Brazil",,+55 37 3232-7020,,
290,Bozi Construtora,5.0,1.0,Construction company,"Praça Pref. Osvaldo Guimarães - Bento Ferreira, Vitória - ES, 29050-635, Brazil",,,http://www.bozi.com.br/site/construtora.html,
291,Lecons Construtora,4.0,1.0,Construction company,"R. Wilsom Chibin, 60 - Lot. Remanso Campineiro, Hortolândia - SP, 13184-495, Brazil",,+55 19 3865-1929,,
292,GamaPro Construtora e Incorporadora,4.8,4.0,Building firm,"Av das Nações Unidas, 14401 Bloco Tarumã, Conjunto 603, São Paulo - SP, 04794-000, Brazil","{'friday': '8AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",+55 11 3804-9515,http://www.gamapro.com.br/,
293,Construtora N6,5.0,1.0,Bricklayer,"Av. Lúcio Costa, 17.970 - Recreio dos Bandeirantes, Rio de Janeiro - RJ, 22795-009, Brazil","{'friday': '9AM–5PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '9AM–5PM', 'tuesday': '9AM–5PM', 'wednesday': '9AM–5PM', 'thursday': '9AM–5PM'}",+55 21 2494-5253,https://www.construtoran6.com.br/,
294,Construtora BNR,2.3,6.0,Construction company,"Av. do Contorno, 3701 - Santa Efigênia, Belo Horizonte - MG, 38082-049, Brazil","{'friday': '8AM–6PM', 'saturday': '8AM–1PM', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",+55 31 98481-1009,https://bnrincorporadora.com.br/,
295,ENGER CONSTRUTORA,,,Construction company,"Av. Lúcia Sabóia, 575 - sala 103 - Centro, Sobral - CE, 62010-830, Brazil",,+55 88 99616-1726,http://engerconstrutora.com/,
296,Você Construtora,,,Construction company,"Av. Cristiano Machado, 2228 - Vila Cloris, Belo Horizonte - MG, 31744-108, Brazil",,,https://construtoravoce.com.br/,
297,Hamid Construtora,2.2,5.0,Construction company,"Av. Vila Ema, 212 - Vila Prudente, São Paulo - SP, 03156-000, Brazil",,+55 11 97047-5578,https://www.hamidconstrutora.com.br/contatos,
298,Chez Brasileira Construções Empreendimentos,5.0,1.0,Construction company,"Rua Laura Maiello Kook, 601 - Jardim Novo Mundo, Sorocaba - SP, 18052-445, Brazil","{'friday': '9AM–5PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '9AM–5PM', 'tuesday': '9AM–5PM', 'wednesday': '9AM–5PM', 'thursday': '9AM–5PM'}",+55 15 99700-4349,http://moradadasamericas.com.br/,
